full_name,a,e,i,om,w,q,ad,per_y,data_arc,condition_code,n_obs_used,n_del_obs_used,n_dop_obs_used,H,diameter
134491 (1998 XK45),2.581375605160313,0.2556589298223252,3.771622886884435,319.2174067669235,97.08932538459969,1.92142388047557,3.2413273298450553,4.147486724016931,7799.0,0,915,,,15.5,2.685
 95563 (2002 EU101),3.189181743706781,0.1711128850928035,15.258062109432721,27.71237029457982,261.7086578913467,2.6434716544558157,3.7348918329577465,5.6954377079704805,7532.0,0,663,,,14.3,6.572
517791 (2015 PT56),2.5976641912802454,0.2391331909432605,28.39172352191043,32.5608065861639,300.3115632481717,1.976476464220355,3.218851918340134,4.18680480356101,3576.0,0,275,,,16.5,3.068
117377 (2004 XW158),3.087877188030843,0.08561016174028993,11.214180423241999,106.76135622159791,308.4162640380643,2.8235235225293716,3.352230853532315,5.4262304099843,7678.0,0,770,,,14.2,4.968
108090 (2001 FG176),2.7951182113542874,0.1662459046175545,9.933717599274386,80.04415297727711,169.5398397278839,2.3304412557946934,3.259795166913882,4.67313655667668,8934.0,0,669,,,15.2,3.322
230787 (2004 BE13),3.428380529600215,0.06445721142351438,16.354453532015732,124.16224085317239,141.12669977051598,3.2073966809635137,3.649364378236917,6.348070368347781,6038.0,0,350,,,14.9,6.284
261672 (2005 YY166),3.372740087076437,0.030918120098916688,11.29696882479007,128.0292195282215,311.33389037791284,3.2684613040017765,3.477018870151096,6.194161350688891,7409.0,0,139,,,15.5,5.292999999999999
138794 (2000 TU2),3.15629598085677,0.2064536570176252,3.6480573970658936,175.26437792572497,194.17466260145747,2.504667132978858,3.8079248287346834,5.607571059750531,8891.0,0,460,,,15.4,5.252000000000001
       (2006 UJ275),2.603825391095907,0.2234568734726202,2.204049542872101,257.9117976177215,79.83042631044856,2.021982710132994,3.1856680720588213,4.20170917270316,3827.0,1,85,,,18.0,1.6269999999999998
321623 (2009 WF88),2.5608021134822594,0.06626982167420406,7.543084879336343,282.78659995708233,138.59150458722442,2.3910982140788644,2.7305060128856535,4.09800261896918,6786.0,0,236,,,16.4,2.2430000000000003
   620 Drakonia (A906 UO),2.435331028474581,0.1344394849722314,7.736673649385604,359.9469462180791,336.1360526549533,2.1079263792695637,2.7627356776795984,3.80053910470918,32638.0,0,3294,,,10.9,11.385
 43062 (1999 VC103),2.551481609523589,0.2095323294019329,5.426130685733244,53.7222300967145,225.21997584452401,2.0168637244539185,3.0860994945932596,4.07564985291425,8841.0,0,1070,,,15.2,2.7969999999999997
130696 (2000 SK152),2.587913446003341,0.2213051908037913,5.233667062205932,190.9302768385849,223.7066687376654,2.015194767051875,3.1606321249548066,4.16325318379134,6805.0,0,508,,,15.8,3.8360000000000003
 14098 Simek (1997 QS),2.93721693139193,0.07655805196727823,2.490223694610244,30.166443856775278,282.3417720704252,2.7123493249192565,3.1620845378646023,5.03398870505054,15150.0,0,1593,,,14.3,7.382999999999999
 15459 (1998 YY9),2.9518241405251264,0.09454844059657014,2.395903834702843,122.0463486375148,11.41508792958993,2.672733771123164,3.230914509927088,5.07158749697166,9564.0,0,1206,,,14.1,4.453
 71124 (1999 XR173),2.67202301513235,0.1830746326483024,11.39353502616173,297.9751734570067,104.81092552899271,2.182843383209186,3.1612026470555152,4.36785783087967,14163.0,0,841,,,14.3,4.707
247425 (2002 CH289),2.313842699027172,0.1451408220562153,26.038799802586123,109.75798243556869,132.51765223904948,1.978009667581597,2.649675730472748,3.51972675148704,6718.0,0,451,,,16.4,3.557
124756 (2001 SM225),2.404483962171075,0.1031955654519263,3.1856382493421167,37.04898743564864,147.9078808824836,2.156351880074742,2.6526160442674067,3.7285590826303,8551.0,0,569,,,16.1,3.2969999999999997
  8130 Seeberg (1976 DJ1),3.994815783645364,0.132017815344453,5.964489279116372,113.5800431842574,92.25393547483131,3.4674289311849638,4.522202636105765,7.984603190357809,24174.0,0,1937,,,11.8,23.616999999999997
 51312 (2000 KG66),3.098007899595824,0.03969912364922452,10.99745555040082,191.4279112479935,332.87523253344966,2.9750197009234953,3.2209960982681536,5.452955876169799,7649.0,0,1076,,,14.1,5.204
       (2010 PZ55),2.5823110908245384,0.0460143617585693,14.061109193744992,83.77810750205734,3.124901549098063,2.463487694118172,2.7011344875309042,4.1497414903490695,1.0,9,7,,,,2.7260000000000004
 71046 (1999 XC85),3.081643564330625,0.03842548384261947,12.757932832018021,112.65656903721941,3.499983863823252,2.9632299193407263,3.2000572093205237,5.4098074762033095,10854.0,0,1029,,,13.7,5.567
 20391 (1998 KT55),2.6544012613394483,0.2374888607192374,17.5445811420791,91.26022646375108,218.14364754058582,2.0240105298922355,3.2847919927866602,4.32472069830921,17580.0,0,1930,,,12.8,10.259
  8920 (1996 VZ29),2.359870408120675,0.1636539599640306,3.3735396848844963,97.04494458904092,28.34767927508618,1.9736682708297932,2.746072545411556,3.62527064056013,14764.0,0,1371,,,14.8,3.2460000000000004
  2663 Miltiades (6561 P-L),2.233947994679875,0.1387082068384745,6.217181673537705,28.43414293439075,82.62114314631918,1.9240810741674241,2.5438149151923266,3.33901054287395,21863.0,0,1733,,,13.7,4.666
 40975 (1999 TU269),3.1597506770153765,0.1258705242575105,7.817786418697581,295.15064379495635,189.61466739921033,2.7620312027764284,3.557470151254325,5.61678015531906,21458.0,0,1085,,,14.0,4.615
 52018 (2002 NO27),3.087773484643662,0.1804798743568637,2.797932108685444,328.4264505524635,334.1735903921524,2.5304925140927192,3.645054455194605,5.425957060180731,9519.0,0,635,,,14.8,6.781000000000001
   517 Edith (A903 SK),3.1553517262025537,0.1792234934258095,3.2285117971959667,273.8273984349187,143.28537956873518,2.589838566845374,3.720864885559734,5.60505486082654,42680.0,0,3009,,,9.5,111.89
 20841 (2000 UM69),3.135566590090013,0.05944006911900718,7.520443076129706,245.6112754900176,139.5965049516659,2.949188295247813,3.3219448849322126,5.5524191672537695,15126.0,0,1359,,,13.6,10.275
429365 (2010 GW160),3.112557764011015,0.182292345562784,4.665418455322416,79.60333012997077,206.8669067371735,2.545162308509793,3.6799532195122384,5.4914158415901,4871.0,0,112,,,16.3,3.3369999999999997
 15673 Chetaev (1978 PV2),2.2064927904847385,0.2683920079830762,5.367184150749462,319.13157678951217,5.289622416929856,1.6142877598463583,2.7986978211231186,3.2776454365182595,15288.0,0,2041,,,14.4,2.997
287845 (2003 SC231),3.035949250647254,0.07759566782195106,9.274027085982516,29.29283308673991,295.9431782958762,2.800372741069728,3.27152576022478,5.28993046784653,7672.0,0,257,,,15.6,4.5360000000000005
 63647 (2001 QD104),3.2098171353888576,0.2183023294583194,2.316010579299901,80.38943833195508,279.0086465202535,2.509106577598241,3.910527693179476,5.75080496506746,10658.0,0,1520,,,13.8,8.156
316993 (2001 OQ63),2.644247694988515,0.2347587352547937,6.533415849990914,336.670775019193,359.8809721829912,2.023487450412607,3.2650079395644216,4.29993018141577,5727.0,0,191,,,17.0,2.67
187988 (2001 RM79),2.449229488519861,0.2543343603840669,12.25080660890765,201.62094122918018,149.6836910718893,1.8263062731233668,3.072152703916355,3.8331200549978197,6911.0,0,319,,,16.4,2.062
163201 (2002 EB39),2.548902911591865,0.3092100328897195,11.84826661244781,341.7003188706302,295.7812305001187,1.7607565584658418,3.3370492647178867,4.06947272790669,7350.0,0,783,,,16.1,2.517
209052 (2003 QA21),2.324435139237462,0.2251604973808572,7.872274798788821,134.7109183323058,164.76093736060668,1.8010641671572132,2.8478061113177113,3.5439235980366,7654.0,0,563,,,16.5,1.194
 94137 (2000 YN125),2.7370076865507262,0.1094666181647068,12.867227183691368,349.80472080272017,143.775260507117,2.4373967112132098,3.036618661888242,4.528164836548919,7154.0,0,705,,,15.0,2.931
 68247 (2001 DV70),3.964261547514826,0.1373534742689424,3.2142198270815534,160.65288583801902,80.2885015799572,3.4197564510528906,4.508766643976761,7.89317355459541,7484.0,0,1097,,,13.3,14.397
144817 (2004 JB5),3.0834518636894823,0.054336565553091916,11.399858711549781,345.4789407870655,216.24382287399501,2.9159076793683147,3.250996048010649,5.4145698632895805,7159.0,0,355,,,15.2,4.224
238623 (2005 CL12),5.1797127495200685,0.09166565779242816,26.15254918029814,131.4635825300963,285.989860628702,4.704910973159485,5.6545145258806535,11.788721718747402,7577.0,0,354,,,12.9,13.444
255132 (2005 UE131),3.1986044494255967,0.05475484265741613,13.76885381932856,235.68138227057634,105.34650858761499,3.023465366073987,3.3737435327772065,5.72069781798179,6580.0,0,251,,,15.0,6.256
 89957 (2002 LQ41),2.587241670235191,0.2995140433274258,14.905220483642928,236.5344195811156,146.41031545924142,1.812326456517847,3.362156883952537,4.16163223056507,12140.0,0,1239,,,14.4,3.9930000000000003
       (2010 LL127),2.998933052591186,0.1828687694666417,8.397764504040888,250.41953063427883,121.07906063176658,2.450521855550996,3.547344249631375,5.19347874374713,1.0,9,5,,,,2.053
 34880 (2001 UN45),3.339496614790659,0.05386429433360203,4.844937446032653,172.642345093038,193.58139096689808,3.159616986205508,3.519376243375811,6.10280809473639,10598.0,0,825,,,14.4,6.566
113760 (2002 TA172),3.166533076978534,0.10836130580263699,18.05498412386166,277.6839728471661,204.8310961502757,2.8234034178898977,3.50966273606717,5.63487447143243,7703.0,0,763,,,13.6,5.438
  8424 Toshitsumita (1997 CP),2.399129075219316,0.1961511296008844,3.730018777842985,157.8745419756396,201.32928187522091,1.928537197056722,2.8697209533819086,3.7161105329971202,16084.0,0,2132,,,13.8,5.176
521544 (2015 OK101),3.071689514844703,0.061756152169903177,8.594887214010093,285.9450922485304,63.5640855592271,2.8819937897472565,3.2613852399421477,5.3836172394939,4947.0,0,104,,,16.0,2.8369999999999997
280823 (2005 UG55),2.336510994930294,0.1131681975590302,1.9755652226877067,341.1769605340537,45.811571237072066,2.072092257057176,2.600929732803412,3.5715764098733502,6666.0,0,220,,,17.2,1.903
       (2010 NY34),2.634306972394497,0.02927227836052639,27.825967016617643,305.390005787223,36.27833958686072,2.5571948054114904,2.711419139377504,4.2757054000746395,3411.0,1,66,,,16.5,2.329
 27000 (1998 BO44),3.2458103261676317,0.0448869129802545,11.94829812438483,117.7691905348862,347.39667725541705,3.100115920506534,3.391504731828728,5.847805354867849,10252.0,0,1867,,,12.5,15.110999999999999
 44607 (1999 RT17),2.323160844582136,0.08881531488607085,4.895057024088269,183.6119417872167,348.3925830084471,2.116828582639583,2.529493106524689,3.54100973920497,10669.0,0,1558,,,15.0,2.655
111665 (2002 BC5),3.127407315364455,0.0286181515478617,18.59940490088381,357.32432919,210.16597655974152,3.037906698861464,3.2169079318674463,5.53076077125085,6308.0,0,465,,,14.4,7.51
258024 (2001 FP160),3.0816950450269087,0.3351704376590653,18.339886102948576,115.6882862397932,39.69873844918649,2.048801968053467,4.114588122000351,5.409943037866889,7189.0,0,782,,,14.4,6.34
138405 (2000 HV24),2.550557490300334,0.1306008618752742,18.00053664305011,33.7585300266591,94.01159394741458,2.217452483804674,2.8836624967959934,4.073435818543681,7309.0,0,995,,,15.6,4.381
       (2010 JP61),3.0986053850185336,0.05759461128873013,22.390047886819058,49.345466144518454,89.73845824526676,2.9201424123312254,3.2770683577058413,5.4545334473876395,4106.0,0,112,,,16.2,4.071000000000001
193532 (2000 YC96),2.636444792087632,0.1748477271267007,3.00202233584127,141.0145221307966,309.4378103507652,2.175468412496083,3.097421171679181,4.280911252052411,7220.0,0,248,,,16.4,3.2319999999999998
495735 (2016 DG19),3.1478473023710065,0.1031502697592843,24.9463502360115,167.6571318387192,277.5457366485859,2.8231460039704013,3.4725486007716113,5.58507086630077,6290.0,0,166,,,15.9,4.147
       (2010 FC72),2.090652643170065,0.09017348095531563,15.47294674270468,75.00049366263251,287.1800544945655,1.902131216866989,2.2791740694731413,3.02295042516443,2.0,9,16,,,,1.78
 10037 (1984 BQ),2.388698937660316,0.06396173387520421,7.778690304684654,52.610699226876214,131.81790200640592,2.235913611901704,2.541484263418928,3.69190338170357,13157.0,0,2163,,,13.0,5.452000000000001
160568 (1998 UB35),2.796766915555959,0.1933691860775758,7.9122714304296835,242.5859362623784,120.36501229259501,2.255958373446211,3.3375754576657064,4.6772718500668296,7889.0,0,502,,,15.1,6.553999999999999
157825 (1997 RE8),3.1741284705896913,0.1405420127146234,5.857969321988263,31.25793770531852,275.64814965841407,2.7280300667182273,3.620226874461156,5.6551607324188,8052.0,0,332,,,15.2,6.727
 65373 (2002 PC52),3.0881803372852463,0.1959864427399079,3.079290586150161,89.71576022235897,284.3257559984276,2.482938858441381,3.69342181612911,5.427029501710679,14004.0,0,838,,,14.4,7.112
257651 (1999 UZ11),3.1402813390712785,0.1000309692881305,12.153307390577831,222.83108876870133,97.92983404203548,2.826155952886551,3.4544067252560087,5.56494709484002,7184.0,0,269,,,15.7,3.969
       (2010 PK29),3.1668689494031743,0.1821188971838178,10.00723149537616,30.503731894053672,86.52702326664942,2.5901222688121934,3.743615629994157,5.63577102726704,6214.0,0,82,,,16.3,4.002
297052 (2010 HB81),5.233944044155188,0.06292230018206045,19.95860449136507,84.04664476422354,231.4532577561134,4.904612245872748,5.563275842437628,11.9743463377066,9954.0,0,315,,,12.7,17.119
 74250 (1998 SN65),2.7680724597191966,0.2288530396826648,8.141396689476444,57.32681705889161,268.01797333035665,2.134590663250588,3.401554256187806,4.60547452036825,8445.0,0,652,,,14.9,6.8870000000000005
 83127 (2001 QC256),2.391632008421372,0.2479047660362485,5.361081959967783,26.205798713409443,304.9498927526626,1.798735034928869,2.9845289819138765,3.69870537155053,10508.0,0,589,,,16.1,3.307
 51970 (2001 RK3),3.032228720094259,0.09036262615753307,11.8976573919598,224.5015979383353,272.37172613214267,2.7582285698362465,3.306228870352271,5.280209298992769,9492.0,0,1040,,,14.1,7.452000000000001
332534 (2008 OW24),2.712618579724313,0.3142851835302489,11.26525146694221,159.8374243753858,223.170850428166,1.8600827515480938,3.5651544079005317,4.46777506916393,5164.0,0,175,,,16.6,3.573
182624 (2001 UA114),2.7204481494089108,0.1658515795787447,29.6413155183802,216.8134763547036,257.8047569940842,2.2692575266673702,3.1716387721504518,4.4871323717667195,6698.0,0,351,,,15.7,3.7489999999999997
       (2010 TD7),3.073087837549957,0.3321103242190955,2.478044969812226,53.378468527307774,316.2332681081816,2.052483639467482,4.093692035632431,5.3872938273454105,3543.0,1,99,,,17.2,1.723
 11748 (1999 NT10),2.395758715720894,0.2462155400050255,8.36461516801885,299.4120887127385,347.9549272174638,1.8058856898079283,2.985631741633861,3.7082825494180502,11547.0,0,1277,,,14.8,4.449
135736 (2002 PS139),2.5270287019189017,0.2769842048630992,13.421214046298099,341.3702652082971,22.327805632160807,1.827081666251666,3.2269757375861388,4.0172000945457,15124.0,0,466,,,16.0,2.544
131321 (2001 GW8),2.973244602078228,0.026907909302032632,10.64579477786751,36.08459349924094,154.3464904254372,2.8932408059927486,3.0532483981637073,5.12689190501204,9486.0,0,474,,,15.1,3.594
       (2010 EJ150),2.328427714816147,0.1228954798357657,29.034365697136305,63.829585882110045,199.96531547785932,2.042274473540921,2.614580956091373,3.55305837024604,1.0,9,10,,,,2.355
134832 (2000 HT61),3.1187068382052483,0.03806368380222358,15.140790946582811,214.3765349251662,156.8488909601078,2.9999973672439713,3.237416309166525,5.5076968865571905,7216.0,0,1035,,,14.1,4.527
106774 (2000 XM16),3.0623648019510763,0.03333515911453112,10.4059044933605,331.0965990211524,71.3069045702484,2.9602803840112983,3.164449219890857,5.35912132264421,14330.0,0,474,,,15.0,3.594
482054 (2010 AE),1.4887136038635516,0.3769405666744347,15.97614800015033,294.540672830769,270.7712060930552,0.9275570544072846,2.049870153319819,1.81645623131181,5589.0,0,276,,,19.5,0.413
       (2010 KC72),2.329631991860375,0.1038548329111927,11.46224022566801,117.6066818975166,243.5455643474112,2.087688450601147,2.571575533119604,3.5558152218896497,2.0,9,10,,,,2.164
271624 (2004 PR55),2.665983038728528,0.1931572241564889,4.406205035838938,111.2753438942198,217.625828010416,2.1510291553194443,3.180936922137612,4.35305621214545,8114.0,0,332,,,16.3,4.021
 43815 (1991 VD4),3.164615193220175,0.2621312325592679,24.17441535095799,256.6940100464774,160.1272802646685,2.3350707120455847,3.9941596743947647,5.62975590922943,10321.0,0,2211,,,12.0,13.696
 18631 Maurogherardini (1998 DQ35),2.667307631446205,0.1406670947028273,11.699134149036961,327.3462939650367,290.27875978334436,2.2921052162519886,3.042510046640422,4.35630083671389,13871.0,0,2171,,,12.8,7.434
  4914 Pardina (1969 GD),2.625198640707112,0.1583786798512626,12.53193735530843,255.32886864,151.7990467405871,2.20942314564459,3.040974135769633,4.25354917807028,18744.0,0,2345,,,11.6,10.9
 25574 (1999 XZ205),2.586102392832144,0.050974294277070835,14.22890164613395,74.3693840306735,341.57468282348736,2.4542776484292808,2.717927137235006,4.15888370597022,8268.0,0,1665,,,13.6,5.935
174525 (2003 DZ19),3.102647969217549,0.04489781981293426,5.2810282666643324,170.3118707006916,21.76208331554644,2.963345839752653,3.2419500986824445,5.4652112839078795,9839.0,0,568,,,15.2,5.5760000000000005
 21415 Nicobrenner (1998 FM70),2.4114507606977815,0.209560889521157,2.658588997862659,50.00135215291849,271.38987555306807,1.9061049942494843,2.9167965271460803,3.7447756142342103,18459.0,0,1978,,,14.4,3.5810000000000004
115029 (2003 QZ102),2.777098368293606,0.09426793095854732,6.57165331224347,274.619851476903,141.66833526144532,2.51530705104621,3.0388896855410024,4.628018615613639,7448.0,0,566,,,15.2,4.262
       (2016 UJ24),3.207925473858412,0.1640729744817576,23.9195580540902,29.29316717912324,281.2244216879754,2.6815915994466604,3.7342593482701636,5.74572197756983,3606.0,0,105,,,16.1,3.935
 15396 Howardmoore (1997 UG2),2.684031652627792,0.2416630702028446,1.814110950421719,217.1356522209594,169.9549971731158,2.035400322932145,3.332662982323439,4.39733600691754,9063.0,0,1100,,,15.3,4.783
389543 (2010 LY36),3.213295793975103,0.1581088565197136,5.897802474608903,170.22984350713318,112.2437829718608,2.705245270330094,3.7213463176201116,5.7601562016357,5735.0,0,132,,,16.4,3.0580000000000003
 27891 (1996 HY),2.6400439913121594,0.1302134782235716,12.47857679512708,62.703025118411034,124.07631058729959,2.296274680540162,2.983813302084155,4.28968051012632,8683.0,0,1525,,,14.0,8.904
  7827 (1992 QE2),3.0350425617170584,0.2391074468886055,13.80960679182934,179.5507071043429,170.8585084441158,2.3093412835866403,3.7607438398474784,5.2875608811654695,17670.0,0,1560,,,13.0,8.734
152694 (1998 RX6),3.2041593775012167,0.1546076442829478,15.445741089612902,346.92054914532514,347.6618424386863,2.7087718442386364,3.6995469107637966,5.7356067533261506,7565.0,0,418,,,14.8,6.814
243205 (2007 UD11),2.338187658546405,0.2406652675985154,11.262331055096109,134.0016657985848,182.78914355463107,1.775467100006789,2.900908217086022,3.57542150608684,5058.0,0,314,,,16.7,2.674
273700 (2007 EQ42),2.552844484794535,0.1088561248399392,8.084338611123883,5.002411628676262,346.532747809911,2.2749517268607913,2.8307372427282784,4.07891580477881,9691.0,0,144,,,16.6,3.252
132821 (2002 QR68),3.0155021169909135,0.055287312743733566,1.421367307686491,50.02917927469734,320.1432883184029,2.848783108369447,3.1822211256123816,5.23657898846662,6378.0,0,350,,,15.6,4.963
228815 (2003 BW24),2.3375167337653444,0.1756856307137084,5.429146171361875,243.5361381299367,224.7289028097848,1.926848632089932,2.748184835440756,3.5738827073560397,6231.0,0,378,,,16.6,1.318
       (2010 KR17),3.1524109984560984,0.2440094895508465,10.77492594940078,90.12217275001143,277.8691287195745,2.3831927998683513,3.9216291970438437,5.59722098013613,5324.0,0,71,,,16.3,2.889
280427 (2003 YH56),2.93080134541434,0.09170429746757476,4.165971250918507,97.11736650073713,302.75690237243754,2.6620342670160944,3.1995684238125848,5.01750455723411,6456.0,0,188,,,16.1,4.178999999999999
       (2010 MM8),2.9753877900266703,0.1716380195104259,10.15116348230435,102.7911678456867,48.18536458778946,2.46469812247099,3.486077457582351,5.132436288806231,3537.0,2,48,,,17.4,2.378
104551 (2000 GU63),2.9935559287448483,0.1072206343199592,0.3516396207326875,227.6401142681572,305.3530645861901,2.6725849631925516,3.314526894297145,5.17951704990805,9600.0,0,556,,,15.6,4.993
 88850 (2001 SL222),2.739492208710292,0.09935920063120628,4.7884311874526935,37.7734904888199,32.466131716829764,2.46729845271742,3.0116859647031653,4.534331906523961,9377.0,0,627,,,15.5,3.377
322682 (1999 VY53),2.9002827446595227,0.09106872288934588,11.834904961313901,220.52852687558843,202.9653597134885,2.636157699085373,3.1644077902336716,4.93933759440337,7411.0,0,458,,,15.6,2.938
307771 (2003 WS42),3.1528544932266183,0.4233274842677652,27.42631325166083,271.4952344380146,135.3092233854483,1.8181645323466742,4.487544454106562,5.5984021834467805,12040.0,0,405,,,14.4,9.097999999999999
 27151 (1998 YT3),2.9007400013463966,0.010232053922463341,2.541565748600398,150.7793217387155,57.70921025722402,2.8710594732375734,2.930420529455219,4.94050573956048,15669.0,0,2452,,,13.2,7.269
427555 (2002 TQ370),3.0341974889630032,0.1238684732081791,15.63928003753361,79.43200201811733,15.022733720181607,2.658356078593065,3.4100388993329416,5.28535264397161,6330.0,0,100,,,16.5,3.6439999999999997
 38429 (1999 RX231),3.0706758368612848,0.1175813185278726,10.187008759430231,34.54036304847036,276.4664117320218,2.7096217231914563,3.4317299505311136,5.380952515089071,8062.0,0,1165,,,13.7,6.593999999999999
       (2010 KY17),3.167545093497907,0.2178222216960393,28.92528959243446,90.59238918474928,212.30603664005108,2.477583383909804,3.8575068030860096,5.637576026186499,3635.0,0,84,,,15.8,3.813
201549 (2003 RN),2.5652500325023433,0.1763223058026218,17.475254276286822,263.9455912998254,1.4721000312357233,2.112939231811279,3.0175608331934063,4.10868413339979,6258.0,0,179,,,15.8,3.537
170098 (2002 XH62),3.1358967095891215,0.1929503765300954,16.269621946231748,83.792951405908,98.73031575953466,2.530824258714413,3.7409691604638304,5.55329604708971,7538.0,0,554,,,14.5,3.7880000000000003
112682 (2002 PX97),2.454633637291874,0.1199866191797995,7.083844022096453,41.4953746841557,330.8803473638899,2.160110445828208,2.749156828755541,3.8458135409800698,9899.0,0,742,,,15.6,1.847
  5728 (1988 BJ4),2.263026987886246,0.09363729310073306,4.24008855008864,154.3875137586642,226.97374637387642,2.051123266526672,2.474930709245819,3.40441740411205,16016.0,0,2379,,,13.8,4.505
108716 (2001 OD23),2.7404899074294655,0.3007668209330578,18.61000037881183,104.85125557977379,212.9171761123676,1.916241470172776,3.5647383446861567,4.53680917712188,7238.0,0,854,,,14.8,2.676
  3360 Syrinx (1981 VA),2.4654403088154906,0.7461017394205891,21.16213465025218,242.55358867238652,63.46119777123896,0.6259710059706187,4.304909611660363,3.87123861009577,14205.0,0,497,,,15.9,1.8
246845 (2010 EE121),2.408446801437559,0.1231573547953451,9.263393994412716,76.1368602002603,95.37711806541887,2.1118288642071996,2.705064738667919,3.73778045831752,6564.0,0,230,,,16.5,2.276
103263 (2000 AB25),3.034385671095268,0.09648787640361016,8.122465163633734,282.25629233348235,230.43493194974153,2.7416042415017414,3.3271671006887935,5.2858443510977695,7336.0,0,695,,,14.6,7.98
 62321 (2000 SP123),2.5849241063664667,0.1084607890240599,16.093415774785992,46.986721321251046,207.8811672669284,2.304561198222647,2.865287014510287,4.15604170819622,8670.0,0,1593,,,13.6,5.292999999999999
101268 (1998 SJ110),2.343294911317963,0.2164564460875313,2.899432015456758,246.70374096910442,177.70081274338278,1.8360736226790801,2.850516199956846,3.58714247462258,7988.0,0,799,,,15.7,1.459
 49352 (1998 WS9),2.35793661155849,0.0987008145308256,6.782889985384495,69.23415189404966,222.3621957536655,2.1252063473856118,2.590666875731368,3.6208154597894597,7767.0,0,1877,,,14.0,3.94
 38476 (1999 TA91),2.632853722525927,0.1573680098532468,14.62319700056282,30.198241962250943,249.8944876397446,2.218526771977309,3.047180673074544,4.272167764939,9046.0,0,913,,,14.7,7.119
 92904 (2000 RO6),2.670796933201898,0.1581964202852301,13.42532322398296,189.1770119081905,210.29642320668302,2.248286419060587,3.093307447343209,4.36485182916522,8063.0,0,708,,,15.1,2.8089999999999997
 63010 (2000 WQ33),3.0462409920315587,0.02237368965143745,15.71501987694647,95.32962006367987,283.7401877998784,2.978085341472358,3.11439664259076,5.31685221718172,8984.0,0,733,,,14.5,4.125
234476 (2001 SJ303),3.191147585079239,0.09903517603668616,13.18911695882637,189.0124317452541,48.369725823868215,2.8751117222318707,3.5071834479266073,5.700704600789731,7597.0,0,292,,,15.2,5.126
 51946 (2001 QE205),3.1612888047145913,0.06511683817231806,8.921435431870442,201.15870361348942,213.9374764885217,2.955435673202031,3.3671419362271537,5.62088192345576,10724.0,0,1276,,,13.9,11.184000000000001
129521 (1995 WH40),2.677432325896882,0.1495726858960482,13.96006961997891,75.08769854988638,63.025652713173635,2.276961581607582,3.0779030701861827,4.38112814369595,8569.0,0,307,,,15.9,2.153
       (2010 ER23),2.3488195173698636,0.3050659945663247,18.25028699442916,98.97992649854835,217.7943420526666,1.632274555246631,3.065364479493095,3.5998356432803305,5.0,9,20,,,,1.338
  4538 Vishyanand (1988 TP),2.4240007061063866,0.1539962697531035,3.9555905215940452,219.24771215173482,163.589049347062,2.050713639487114,2.797287772725659,3.77404709498697,18466.0,0,2532,,,13.0,7.156000000000001
 14593 Everett (1998 SA26),2.304261714377186,0.1432541320859464,5.511643577489363,56.315023967037824,44.07760466959475,1.9741667023852068,2.634356726369164,3.4978880705189903,10372.0,0,1288,,,15.3,1.59
 33227 (1998 FX121),2.7922735405728103,0.2086224311732623,3.4681357113707536,142.14528319039258,277.7245619366666,2.2097426460377383,3.374804435107883,4.666004397422481,10340.0,0,1353,,,14.6,5.505
286624 (2002 ER13),2.3986161493745484,0.1856861380756585,4.681058307697707,0.003272962785656515,233.7156112421328,1.953226379871282,2.844005918877815,3.71491885852352,9478.0,0,204,,,17.2,2.324
206800 (2004 DA44),3.084731863588245,0.22651559618414202,25.5733740308921,337.5643839312933,71.48213566364605,2.385991986439334,3.783471740737156,5.41794175057441,6339.0,0,637,,,14.6,8.753
 44588 (1999 JF124),1.9332164786066248,0.0663745083125818,24.335185472228268,122.94414433550621,142.1515089933862,1.804900185377329,2.0615327718359198,2.68799796030668,24523.0,0,1028,,,15.3,1.361
174592 (2003 QR53),2.3065874266535142,0.2398306286807441,3.081483890115794,9.742017332065732,285.369602450461,1.7533971140121019,2.8597777392949264,3.50318508183528,8656.0,0,437,,,17.0,1.06
       (2010 NN100),2.695420032617244,0.2199539591344949,8.331182807965405,2.244968746026602,18.6035462087506,2.1025517249126517,3.288288340321837,4.42535260098113,6650.0,0,69,,,18.115,1.6569999999999998
390857 (2004 RS243),3.187767434271728,0.1773028252603085,2.439242851571211,130.299860020965,202.1178923539172,2.622567261902546,3.75296760664091,5.69164948634354,5318.0,0,201,,,16.1,3.327
288478 Fahlman (2004 FA17),2.800912535220929,0.1820392476535017,7.353517413137541,216.43806637685532,45.30752651564038,2.2910365245660484,3.3107885458758086,4.687675312945309,6994.0,0,178,,,16.7,2.701
138947 (2001 BA40),1.118872589521462,0.253770478947494,12.84564062628803,270.8857301774712,0.06135780398646948,0.8349357565973782,1.402809422445547,1.1835296815845902,6945.0,0,346,,,18.6,0.447
 31481 (1999 CX47),3.0805488154591716,0.08492098520837081,0.2308920304447186,224.44527581123816,9.996051390027006,2.8189455750678984,3.3421520558504434,5.40692499426036,8583.0,0,1303,,,14.3,7.317
 10685 Kharkivuniver (1980 VO),2.5528932607174193,0.3193691414572286,9.906035895345989,38.45718455277306,347.8921548710563,1.7375779318101519,3.368208589624686,4.079032706043799,14432.0,0,1376,,,13.5,5.539
225992 (2002 CL289),2.683387025985142,0.1399015110351376,12.521154209132641,84.63873524533716,46.66318187233107,2.307977126357737,3.0587969256125485,4.39575193297179,8604.0,0,346,,,16.1,3.6860000000000004
